87658, AIX EN PROVENCE, 0133000R - AIX VALLEE DE L'ARC, CIRCONSCRIPTION 1ER DEGRE IEN AIX VALLEE DE L'ARC (0133000R), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
85990, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE JOSEPH MARTINAT (0131092S), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
85994, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE LASCOURS (0131096W), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
85995, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE LASCOURS (0131096W), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
85996, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE LASCOURS (0131096W), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85991, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE PONT DE L'ETOILE (0131095V), DE - Directeur d'école, D0000 - Direction, 8, 0, Non, 1, 0, 0
85992, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE PONT DE L'ETOILE (0131095V), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 7, 0, 0
85993, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE ELEMENTAIRE PUBLIQUE PONT DE L'ETOILE (0131095V), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87506, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE HENRI DES (0132753X), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
87507, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE HENRI DES (0132753X), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
87774, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE LASCOURS (0133106F), DE - Directeur d'école, D0000 - Direction, 2, 0, Non, 1, 0, 0
87775, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE LASCOURS (0133106F), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
85997, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE QUINSOUNAIO (LA) (0131097X), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
85998, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE QUINSOUNAIO (LA) (0131097X), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 1
85999, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE QUINSOUNAIO (LA) (0131097X), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86000, ROQUEVAIRE, 0133371U - AUBAGNE, ECOLE MATERNELLE PUBLIQUE QUINSOUNAIO (LA) (0131097X), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87930, ROUSSET, 0131850R - ASH-EST, COLLEGE JEAN ZAY (0133451F), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 1
86001, ROUSSET, 0133959H - TRETS, ECOLE ELEMENTAIRE PUBLIQUE ROUSSET (0131098Y), DE - Directeur d'école, D0000 - Direction, 16, 1, Non, 1, 0, 0
86002, ROUSSET, 0133959H - TRETS, ECOLE ELEMENTAIRE PUBLIQUE ROUSSET (0131098Y), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 14, 0, 0
86003, ROUSSET, 0133959H - TRETS, ECOLE ELEMENTAIRE PUBLIQUE ROUSSET (0131098Y), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
86004, ROUSSET, 0133959H - TRETS, ECOLE ELEMENTAIRE PUBLIQUE ROUSSET (0131098Y), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86005, ROUSSET, 0133959H - TRETS, ECOLE ELEMENTAIRE PUBLIQUE ROUSSET (0131098Y), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 0
86688, ROUSSET, 0133959H - TRETS, ECOLE MATERNELLE PUBLIQUE ROUSSET (0132006K), DE - Directeur d'école, D0000 - Direction, 7, 0, Non, 1, 0, 0
86689, ROUSSET, 0133959H - TRETS, ECOLE MATERNELLE PUBLIQUE ROUSSET (0132006K), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 6, 0, 0
86690, ROUSSET, 0133959H - TRETS, ECOLE MATERNELLE PUBLIQUE ROUSSET (0132006K), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86069, SAINTES MARIES DE LA MER, 0131313G - ARLES, ECOLE ELEMENTAIRE PUBLIQUE ROGER DELAGNES (0131133L), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86070, SAINTES MARIES DE LA MER, 0131313G - ARLES, ECOLE ELEMENTAIRE PUBLIQUE ROGER DELAGNES (0131133L), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
87408, SAINTES MARIES DE LA MER, 0131313G - ARLES, ECOLE MATERNELLE PUBLIQUE ROGER DELAGNES (0132683W), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 1
87409, SAINTES MARIES DE LA MER, 0131313G - ARLES, ECOLE MATERNELLE PUBLIQUE ROGER DELAGNES (0132683W), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 1
86365, SALON DE PROVENCE, 0131315J - SALON, CIRCONSCRIPTION 1ER DEGRE IEN SALON (0131315J), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
84327, SALON DE PROVENCE, 0134012R - ASH-OUEST, COLLEGE JOSEPH D ARBAUD (0130163G), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87082, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BASTIDE HAUTE (0132443K), DE - Directeur d'école, D0000 - Direction, 10, 0, Non, 1, 0, 0
87083, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BASTIDE HAUTE (0132443K), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 8, 0, 0
87084, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BASTIDE HAUTE (0132443K), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
87085, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BASTIDE HAUTE (0132443K), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 1
86071, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BRESSONS (LES) (0131138S), DE - Directeur d'école, D0000 - Direction, 12, 0, Non, 1, 0, 1
86072, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BRESSONS (LES) (0131138S), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 10, 0, 1
86073, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BRESSONS (LES) (0131138S), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
86074, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BRESSONS (LES) (0131138S), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86075, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE BRESSONS (LES) (0131138S), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 20, 0, 3
86446, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), DE - Directeur d'école, D0000 - Direction, 17, 2, Non, 1, 0, 0
86447, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 12, 0, 0
86448, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
86449, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), IEEL - Unité pédagogique élève allophone arrivant, G0163 - Accueil primo arrivants, 0, 0, Non, 1, 0, 0
86450, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
86451, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86452, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CANOURGUES (0131565F), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 0
86093, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CAPUCINS (0131145Z), DE - Directeur d'école, D0000 - Direction, 12, 1, Non, 1, 0, 0
86094, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CAPUCINS (0131145Z), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 8, 0, 0
110690, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CAPUCINS (0131145Z), ECEL - Enseignant classe élémentaire, G0120 - Classe de lecture, 0, 0, Non, 1, 0, 1
86095, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CAPUCINS (0131145Z), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86096, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CAPUCINS (0131145Z), ULEC - Ulis école, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 1
86078, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CRAU-BEL AIR (LA) (0131140U), DE - Directeur d'école, D0000 - Direction, 11, 1, Non, 1, 0, 0
86079, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CRAU-BEL AIR (LA) (0131140U), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 8, 0, 0
86080, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CRAU-BEL AIR (LA) (0131140U), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86081, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE CRAU-BEL AIR (LA) (0131140U), ULEC - Ulis école, G0178 - Ulis ue troubles du spectre autistique, 0, 0, Non, 1, 0, 0
86076, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE DAVID PIERRE BONELLI (0131139T), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
86077, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE DAVID PIERRE BONELLI (0131139T), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86084, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE JULES MICHELET (0131142W), DE - Directeur d'école, D0000 - Direction, 9, 0, Non, 1, 0, 0
86085, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE JULES MICHELET (0131142W), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 8, 0, 1
86086, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE JULES MICHELET (0131142W), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86087, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE JULES MICHELET (0131142W), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86088, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 1 (0131143X), DE - Directeur d'école, D0000 - Direction, 11, 1, Non, 1, 0, 0
86089, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 1 (0131143X), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 9, 0, 0
86090, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 1 (0131143X), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86091, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 1 (0131143X), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86092, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 1 (0131143X), ULEC - Ulis école, G0178 - Ulis ue troubles du spectre autistique, 0, 0, Non, 1, 0, 0
86097, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 2 (0131148C), DE - Directeur d'école, D0000 - Direction, 8, 2, Non, 1, 0, 0
86098, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 2 (0131148C), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86099, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 2 (0131148C), IEEL - Unité pédagogique élève allophone arrivant, G0163 - Accueil primo arrivants, 0, 0, Non, 1, 0, 0
86100, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 2 (0131148C), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86101, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE LURIAN 2 (0131148C), ULEC - Ulis école, G0179 - Ulis ue trouble langage et apprentissages, 0, 0, Non, 1, 0, 0
86082, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE MARCEAU GINOUX (0131141V), DE - Directeur d'école, D0000 - Direction, 7, 0, Non, 1, 0, 0
86083, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE MARCEAU GINOUX (0131141V), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 6, 0, 0
86694, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE SAINT NORBERT (0132152U), DE - Directeur d'école, D0000 - Direction, 7, 0, Non, 1, 0, 0
86695, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE SAINT NORBERT (0132152U), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86696, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE SAINT NORBERT (0132152U), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
86697, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE SAINT NORBERT (0132152U), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
86698, SALON DE PROVENCE, 0131315J - SALON, ECOLE ELEMENTAIRE PUBLIQUE SAINT NORBERT (0132152U), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86102, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE ALLIES (DES) (0131151F), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 0
86103, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE ALLIES (DES) (0131151F), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86104, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE ALLIES (DES) (0131151F), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
87127, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BASTIDE HAUTE (0132464H), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
87128, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BASTIDE HAUTE (0132464H), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
87129, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BASTIDE HAUTE (0132464H), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86105, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BRESSONS (LES) (0131152G), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86106, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BRESSONS (LES) (0131152G), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
86107, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE BRESSONS (LES) (0131152G), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86367, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE CANOURGUES (0131526N), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
86368, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE CANOURGUES (0131526N), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 4, 0, 0
86108, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE CAPUCINS (0131153H), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86109, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE CAPUCINS (0131153H), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
87130, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE DOCTEUR FRANCOIS BLANC (0132465J), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 0
87131, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE DOCTEUR FRANCOIS BLANC (0132465J), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
87132, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE DOCTEUR FRANCOIS BLANC (0132465J), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87735, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE JEAN MOULIN (0133061G), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
87736, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE JEAN MOULIN (0133061G), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
86117, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE JULES MICHELET (0131156L), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86118, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE JULES MICHELET (0131156L), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
87995, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LUCIE AUBRAC (0133897R), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
87996, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LUCIE AUBRAC (0133897R), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86113, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LURIAN (0131155K), DE - Directeur d'école, D0000 - Direction, 6, 0, Non, 1, 0, 0
86114, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LURIAN (0131155K), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 0
86115, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LURIAN (0131155K), RASE - Réseau d'aide à dominante, G0173 - Rased aide à dominante pédagogique, 0, 0, Non, 1, 0, 0
86116, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE LURIAN (0131155K), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86110, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE MARCEAU GINOUX (0131154J), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86111, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE MARCEAU GINOUX (0131154J), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 0
86112, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE MARCEAU GINOUX (0131154J), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86709, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE PAUL CEZANNE (0132159B), DE - Directeur d'école, D0000 - Direction, 4, 0, Non, 1, 0, 0
86710, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE PAUL CEZANNE (0132159B), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
86119, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE PAVILLON (0131157M), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 0
86120, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE PAVILLON (0131157M), ECMA - Enseignant classe préélémentaire, G0422 - Anglais, 0, 0, Non, 2, 0, 1
86121, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE PAVILLON (0131157M), TR - Titulaire remplaçant, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86699, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE SAINT NORBERT (0132153V), DE - Directeur d'école, D0000 - Direction, 3, 0, Non, 1, 0, 0
86700, SALON DE PROVENCE, 0131315J - SALON, ECOLE MATERNELLE PUBLIQUE SAINT NORBERT (0132153V), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 2, 0, 0
88107, SALON DE PROVENCE, 0131315J - SALON, ECOLE PRIMAIRE PUBLIQUE ARNAUD BELTRAME (0134272Y), DE - Directeur d'école, D0000 - Direction, 10, 0, Non, 1, 0, 0
88108, SALON DE PROVENCE, 0131315J - SALON, ECOLE PRIMAIRE PUBLIQUE ARNAUD BELTRAME (0134272Y), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 5, 0, 1
88109, SALON DE PROVENCE, 0131315J - SALON, ECOLE PRIMAIRE PUBLIQUE ARNAUD BELTRAME (0134272Y), ECMA - Enseignant classe préélémentaire, G0000 - Sans spécialité, 0, 0, Non, 3, 0, 1
88024, SALON DE PROVENCE, 0131850R - ASH-EST, HOPITAL DE SALON DE PROVENCE (0133969U), UEE - Unité d'enseignement élémentaire, G0180 - Ulis ue troubles psychiques, 0, 0, Non, 2, 0, 0
87391, SALON DE PROVENCE, 0134012R - ASH-OUEST, INSTITUT MEDICO EDUCATIF CYPRES (IME LES) (0132659V), DSPE - Compensation directeur école spécialisée, G0176 - Ulis ue troubles fonctions cognitives, 6, 6, Non, 1, 0, 0
87392, SALON DE PROVENCE, 0134012R - ASH-OUEST, INSTITUT MEDICO EDUCATIF CYPRES (IME LES) (0132659V), UEE - Unité d'enseignement élémentaire, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 5, 0, 2
87393, SALON DE PROVENCE, 0134012R - ASH-OUEST, INSTITUT MEDICO EDUCATIF CYPRES (IME LES) (0132659V), UEM - Unité d'enseignement maternelle, G0176 - Ulis ue troubles fonctions cognitives, 0, 0, Non, 1, 0, 0
87272, SALON DE PROVENCE, 0134012R - ASH-OUEST, SEGPA CLG JOSEPH D ARBAUD (0132571Z), ISES - Enseignant 1er degré de segpa, G0170 - Enseigner en segpa ou en erea, 0, 0, Non, 5, 0, 2
87929, SAUSSET LES PINS, 0134012R - ASH-OUEST, COLLEGE PIERRE MATRAJA (0133449D), REF - Enseignant 1e degré référent, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
86122, SAUSSET LES PINS, 0132426S - CHATEAUNEUF, ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY (0131158N), DE - Directeur d'école, D0000 - Direction, 9, 0, Non, 1, 0, 0
86123, SAUSSET LES PINS, 0132426S - CHATEAUNEUF, ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY (0131158N), ECEL - Enseignant classe élémentaire, G0000 - Sans spécialité, 0, 0, Non, 7, 0, 0
86124, SAUSSET LES PINS, 0132426S - CHATEAUNEUF, ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY (0131158N), ECEL - Enseignant classe élémentaire, G0421 - Allemand, 0, 0, Non, 1, 0, 0
86125, SAUSSET LES PINS, 0132426S - CHATEAUNEUF, ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY (0131158N), TS - Titulaire de secteur, G0000 - Sans spécialité, 0, 0, Non, 1, 0, 0
87756, SAUSSET LES PINS, 0132426S - CHATEAUNEUF, ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO (0133099Y), DE - Directeur d'école, D0000 - Direction, 5, 0, Non, 1, 0, 0
